158,562714648978669568,['129764541', '9478302', '154545301', '1084217197', '93638430', '17331589']
159,562821560466407424,[]
160,568839622899290112,[]
161,487801999430131712,[]
162,573589885501640704,[]
163,566668356850552833,[]
164,575190224692584450,[]
165,564706039027625984,[]
166,564679246132424704,[]
167,562765989696528384,[]
168,575954150862639106,['169050594']
169,576099852808933376,[]
170,575764164557205504,[]
171,567023361419538432,[]
172,571039314114555905,[]
173,565041060028502016,[]
174,572343000254169088,[]
175,569900933271785472,[]
176,571082975959347201,[]
177,575964849391288320,[]
178,575597239998926848,[]
179,504339902663000064,[]
180,564051782822023169,[]
181,563084011489480704,['14577628']
182,576255010910023680,[]
183,484538525589585920,[]
184,569744134665146369,[]
185,415245685428985856,[]
186,575949904771735552,[]
187,576446999576354816,[]
188,573588761503625216,[]
189,573181838056816640,[]
190,572336919733903360,[]
191,496424835128381440,[]
192,565742000884826112,[]
193,564571893509156864,['1084217197', '1526678851']
194,568443777402011649,['2661682980', '2898210073']
195,560818241786765312,[]
196,537647560911908864,[]
197,512425055901724672,['2715469500', '179173599']
198,575609396098506753,[]
199,574261286122344449,['2758977712', '15462317', '25387057', '1084217197', '395452389', '16442013', '2942276749', '229556037', '36884166', '41010662', '1368701184', '628773508', '479922775', '92061463', '326048983', '32289396', '25549372']
200,572020834451116032,[]
201,568821274127917056,[]
202,572331361589043200,[]
203,572329028129968128,['545159350']
204,569578289389371392,[]
205,509080288279154690,[]
206,575949793031102464,[]
207,575953853427765248,[]
208,570207980420882432,['2826525018', '2803790312']
209,421039456523522048,[]
210,563894924467134464,[]
211,572332655397629952,[]
212,564701783113494530,['1084217197', '198554681']
213,537442614534864896,[]
214,573620785664786433,['2226281376']
215,547977433706946560,['1648634071', '2327729960']
216,572335087582253056,[]
217,575595648986189824,[]
218,575596755728797696,['261162002']
219,566809668467449856,[]
220,570994466590314496,[]
221,565765255108628480,[]
222,563854494338138112,[]
223,566841433185734657,[
224,576464354188509184,['29914231', '628773508', '2188699646', '23046474', '1084217197', '932703601', '395452389', '92144966', '2226281376', '13523322', '15462317', '25599299', '60421832']]
225,572336434591375360,[]
226,572356916262805504,[]
227,575633147401928705,[]
228,572329337510219776,[]
229,564681146810638336,[]
230,571715154242506753,[]
231,575612699578621952,[]
232,566657650122035200,[]
233,518831160013881344,[]
234,572335029281402881,[]
235,509763513028718593,[]
236,499028959884242944,[]
237,563201540647686144,['2898210073', '299277303']
238,568230747045122048,[]
239,576411367202287617,[]
240,459788486405390336,[]
241,572335713762480130,[]
242,575947298347356160,[]
243,566311007916916737,['107970530', '17614463', '199604370', '2877945530', '510782248', '35839123', '19609573', '589650207', '553988333', '1874836183', '132579538', '395452389', '106614991', '6077902', '175378976', '13523322', '2661682980', '29488514']
244,563210399990837248,[]
245,575959200162914304,[]
246,566492717639688192,[]
247,538127970347786241,[]
248,562883166659444736,[]
249,418825084275417088,[]
250,566668233869361155,[]
251,575779120874827776,[]
252,564310007034826753,[]
253,575975280503738368,[]
254,575602257539940352,[]
255,563904669416964096,[]
256,552503655656882177,[]
257,564271047428825089,[]
258,435098631482257408,[]
259,575949728740855809,[]
260,568227556152848384,[]
261,571767021324537856,[]
262,575596702184251392,[]
263,562422650342244353,['2825755019']
264,572333833372098563,[]
265,575599875242393600,['2359256119']
266,572363419002646529,[]
267,570630322657718272,[]
268,560584993768882177,[]
269,573949262087610369,[]
270,540541389965361152,['525503630']
271,563758004785254400,[]
272,575622378660741120,[]
273,494165213529534464,[]
274,572330866493399040,[]
275,564650389673623554,[]
276,572334498064433152,[]
277,570613662181797888,[]
278,562869952072654848,[]
279,575604155944804352,[]
280,573284592825737217,[]
281,564686523811905536,[]
282,572328962753339392,['482583016', '545159350', '2650794800']
283,421420517552168960,[]
284,573402624629739520,[]
285,471350227350192128,[]
286,572352528534253568,[]
287,565541540651884545,['2661682980', '212327199']
288,570370489383657473,[]
289,574297913305661441,[]
290,572671867569364993,[]
291,563418268451364865,['17586693', '290345538']
292,570797934972768257,[]
293,569202720948621312,[]
294,567341810725302272,['20136687', '66351565']
295,572332252123680768,[]
296,507728029079322624,[]
297,575974801371611136,[]
298,572337402703814656,[]
299,565359542352220163,[]
300,575954512889917440,[]
301,468084765216608257,['252767626']
302,507220167706046465,[]
303,566980429094608896,[]
304,560481970338430977,[]
305,572329328664449024,[]
306,576464244834590720,['29914231', '628773508', '1084217197', '395452389', '92144966', '2226281376', '13523322', '15462317', '25599299']
307,575597819609808896,[]
308,565343086185054209,[]
309,575596947924373504,[]
310,575966816989634560,[]
311,569604608848367617,[]
312,551151827027099648,['349942998']
313,565214798388789249,['1084217197', '2898210073', '290345538', '124786455', '173898284', '1100019506', '30632899', '2520813283']
314,576470692922826753,[]
315,562943065523240961,[]
316,572339896607633408,[]
317,572329199878324224,nan
318,576550659421401088,[]
319,575792329103044608,[]
320,573222479360966657,[]
321,575949819824345088,[]
322,575596485250715648,[]
323,572337676482838528,[]
324,539839660080390145,[]
325,554336588105142273,[]
326,572335157656461312,['1955720384', '482583016']
327,573266250245144576,['300116808', '47239879']
328,566476999787417600,[]
329,572514821029175296,[]
330,575601097600978946,[]
331,575955185505210369,[]
332,572337552134316032,[]
333,563554951742652416,[]
334,572342813511139328,[]
335,575966302302408704,[]
336,576184487932923904,[]
337,573589175171072000,['154545301', '2835907316', '817859365']
338,571460717305450498,['22232322', '178308411', '1084217197', '14633031', '36884166', '633538764', '38868552', '2324591856', '81036364', '89594166']
339,388688365836443650,[]
340,564265496611004416,[]
341,575627210469462017,[]
342,564579451670122496,[]
343,575959333625733120,[]
344,507035960325177344,[]
345,563858555808129024,[]
346,576095225371713537,[]
347,564904052652113920,[]
348,507725545384448000,[]
349,461291149068484608,[]
350,565962471480238082,['1874836183', '213169226', '92144966']
351,563880249083957250,[]
352,558028463710691328,[]
353,571006066994999297,[]
354,572339036511027200,[]
355,520656487182770176,[]
356,576495283091046400,[]
357,572340476503724032,[]
358,575951605201117184,[]
359,572330142518755328,[]
360,570619509423235072,['15683103']
361,565039853499195392,['18561591', '124786455', '1272409548', '237961072', '1084217197', '3015371', '14303901', '558020804', '2496974887']
362,569633536283582464,[]
363,570792844077588480,[]
364,559094441395617794,[]
365,565141720887988224,[]
366,487802547151716353,[]
367,572329040779997185,[]
368,562768670934708224,[]
369,565342762682556416,[]
370,560302766875480064,['2822712590']
371,569182264648540160,['124786455']
372,570214823767760897,[]
373,575595941635325952,[]
374,576001814929129472,[]
375,565755092125888514,[]
376,562875059665387521,[]
377,560556981506019328,[]
378,572331454992003072,[]
379,537241636468953088,[]
380,570225418499969026,[]
381,568320059375882240,[]
382,487008997585584129,['21927047', '130950358']
383,567025143424106497,[]
384,573592835468849152,[]
385,572352711649198080,['29406736']
386,573976560631345152,[]
387,446623674162872321,[]
388,566308144885010432,['589650207', '553988333', '2661682980', '15802031', '92835654']
389,575773975457886208,[]
390,570417587244261377,[]
391,537731217274064898,[]
392,563313417508093952,[]
393,562700163404562433,['366010472', '92105655', '242438178', '284446453', '178993327', '317126349', '3819731', '1972539134', '553988333', '14333167', '329267988', '16978119', '150123552', '2520813283', '1100019506', '118983890', '31204696', '22873919']
394,573278101309796352,['31642658', '1368701184', '1084217197', '92144966', '36884166', '20066020', '15462317', '395452389', '18716201', '350508350', '510782248', '2226281376', '300116808', '76181029', '449333248', '15091264', '150123552', '25599299', '371334100', '8220582']
395,416972838336086016,['25780034', '729120625']
396,410576223379533825,[]
397,571355526589587456,['21465838', '2814987070']
398,569019597761880064,['92144966', '228875323', '8836192', '1272409548', '2898210073', '198554681', '16674534', '15210554', '14333167', '7384342', '110200807', '1084217197', '14303901', '2936399930', '844813154', '68923737']
399,575612083804499968,[]
400,523224137645711361,[]
401,573268070182985728,['350508350']
402,563798975350726657,[]
403,573886392821907456,[]
404,572335854644944896,[]
405,565529500143083521,['1084217197', '2898210073']
406,572334877648932864,[]
407,575596278836494336,[]
408,572329947919826944,[]
409,568872860522975234,[]
410,570979028859035648,['1524887035']
411,575966276587118592,[]
412,575611624876171264,[]
413,575595563694972928,[]
414,572333571702042625,[]
415,572336523674177536,[]
416,572327805049962497,[]
417,570418744003948547,[]
418,562424954239856640,[]
419,572900648431181824,[]
420,575957931885121537,[]
421,575949567373373440,[]
422,568185949676441600,['1866263196']
423,425483703125413888,[]
424,573400149206040576,['15376148', '21639919', '38055176', '147332955', '15718600']
425,563491886669647873,['2708308693', '28419705', '6300372', '17127294', '124786455', '101942347', '14303901', '86137505', '9194742', '300972481', '2437978525', '44331472', '2623027818', '1084217197', '96881633', '47735209', '166001040', '596610030']
426,567438925556232192,[]
427,572346042387070977,[]
428,563092979305701376,[]
429,575597712084619264,[]
430,562834394143281153,[]
431,572344290589863936,[]
432,572333397579714560,['261162002']
433,564322083459432448,[]
434,575954490634993664,[]
435,459788260672159744,[]
436,545959474666942464,[]
437,565028006842744832,[]
438,572327203699994624,[]
439,566851583300743168,['290345538', '37035189']
440,575596358989541377,[]
441,576477444464476160,[]
442,572331686387568640,['238768817']
443,565758806240817152,[]
444,562773181023657985,[]
445,575947866209824768,[]
446,564669978591260672,[]
447,563599545805049856,[]
448,562736780487974914,['124786455', '229556037']
449,575966612416643072,[]
450,572334142492311552,[]
451,567077588435079169,[]
452,565154509673234432,[]
453,572581510248706048,[]
454,565758021037719552,[]
455,566977690876801024,[]
456,568454480896720896,[]
457,499379717368471552,[]
458,575603862771343361,['1953063710']
459,461290956419919872,[]
460,575733850657189888,['101942347', '633538764', '1166831280', '17962762', '46047336']
461,575636802872086528,[]
462,438736983301431296,[]
463,434393047715942400,[]
464,572332489198346240,[]
465,568444018083770368,['407068866']
466,576703811961532416,['2710541450']
467,418191905881464833,[]
468,575954944546701314,[]
469,564182473198682113,[]
470,575957815325372416,nan
471,547177777347051520,['469970281', '65696030']
472,565027381723660288,['7035782', '1084217197']
473,570799694852399104,[]
474,565028387232546816,[]
475,575601551491796992,[]
476,570945530290839552,[]
477,563401787453890561,[]
478,576403456002387968,[]
479,563879115711713281,[]
480,436563445987553280,[]
481,572599752388308992,[]
482,575636049914789889,[]
483,575611988602060802,[]
484,566812527548698624,[]
485,573985230358384640,['1439615731', '512209764', '2661682980', '301856038']
486,575951924563845121,['17263897', '79459832']
487,576494974776180736,[]
488,550081990981349376,[]
489,571718508985262080,[]
490,482357549199413248,[]
491,565326731658395654,['2898210073', '20866784', '14494058']
492,575155291739713537,['636689398']
493,575733227853324288,[]
494,572329857436155904,[]
495,575960271732224001,[]
496,575952866927484928,[]
497,563427467411464192,['633538764', '2898210073', '27143702']
498,528744109939642368,[]
499,572349038873325568,[]
500,572489311620218882,['604252261', '14718298', '24553373', '18434701', '136963322', '14303901', '1084217197', '317126349', '1526678851', '47677098', '6178032', '518224370', '634292413', '20356693', '326048983']
501,487006381564637185,[]
502,491737735355301888,[]
503,572336115291561985,[]
504,575602575359107072,[]
505,511923228458385408,[]
506,520380033937199104,['404161513']
507,572330415840616448,[]
508,564701338982821888,['1084217197', '636689398', '542948005']
509,563501697398370304,[]
510,563151596909912064,['36086261', '101169657']
511,569174903947014144,[]
512,572335104015507456,[]
513,564898900536868864,[]
514,545047346266902528,[]
515,564677620055281664,[]
516,514171470851743744,['66625087']
517,567342670947696640,[]
518,572338776061550592,['64855519', '2650794800']
519,572330046297264128,['261162002']
520,575774117288267776,[]
521,576545641381249024,[]
522,576262355010613248,[]
523,576642627983945728,[]
524,576046610892849152,[]
525,571366961172631552,[]
526,414469743911763968,[]
527,436563227539804160,[]
528,575952036442697728,[]
529,564669505012375552,[]
530,570648283485495296,[]
531,543156431227465728,[]
532,566699998331404288,[]
533,575325552241958912,[]
534,571473419599912960,['424668314', '19685647', '2661682980']
535,575950557195542528,[]
536,573598603609960448,[]
537,575960742807089152,[]
538,575948706039492609,[]
539,574321943005937664,[]
540,538062780075483137,['148398190', '784654188']
541,539566021338619904,[]
542,563814616090693632,[]
543,572339939733446658,[]
544,575596222599327744,[]
545,575596587621048320,[]
546,576463632969523200,[]
547,569911060611727360,[]
548,446466030248787968,[]
549,528744245478584320,[]
550,572335482618556416,[]
551,565284591825862657,[]
552,569943167639777280,[]
553,568117523859640320,['21496683', '404493171', '2661682980', '98736852']
554,571396539613995008,[]
555,571715991060660225,[]
556,565765417806086144,[]
557,572335553892495361,[]
558,575954141127671808,[]
559,562769087219388416,[]
560,575964979943223296,['2408638574']
561,573954693690355712,[]
562,572334711697108992,[]
563,576178036942352384,[]
564,576540941189660672,[]
565,572350994358538240,[]
566,575346490966548480,[]
567,563540044774776833,[]
568,563306145444425728,[]
569,575385893873152000,['395452389']
570,575947606989279232,[]
571,565327034852073472,[]
572,575598504057266177,[]
573,572334746660823040,[]
574,575958168737546240,[]
575,568436195966889984,[]
576,468477184907042816,[]
577,570995351064162304,['8057892']
578,575969360252006400,[]
579,563858547474038784,[]
580,575604505401647104,[]
581,566435600933613569,['96165013', '2919151223', '410582816']
582,447070728551018496,[]
583,575733510461374466,[]
584,568805757417758720,[]
585,572329482452803584,[]
586,574456791221727232,[]
587,567044960730349568,[]
588,569610111385276416,[]
589,532644326128754688,['41030357']
590,565586175864610817,[]
591,565041328174546944,[]
592,576512492643491841,[]
593,572331389611163648,[]
594,573388467335397376,[]
595,572326743232671744,[]
596,576171136788008960,[]
597,571723778754887680,['633538764']
598,575709859942789120,['15142804', '1729446210', '8057892', '23013161', '14303901', '25599299']
599,576543598088310784,[]
600,562765302308806656,[]
601,564876831309185025,[]
602,564898293067415553,[]
603,572680726161694721,['97967321', '66625087']
604,564679733053362176,[]
605,402275423448338432,[]
606,552993629627621376,[]
607,433076545427476482,[]
608,575156672789770242,[]
609,502826967306342400,[]
610,565984194304946176,[]
611,574368664419368960,[]
612,572341118118936577,[]
613,575597684972609537,['1659194244']
614,400656619417006080,['35404865']
615,509091582080200704,[]
616,574310253501640704,[]
617,575974315008602112,[]
618,572336558885367809,['346491432']
619,575966411832434688,[]
620,576468659549306880,['611933904', '510782248', '628773508']
621,576463418594463744,[]
622,575596826738360320,[]
623,568273446284562432,[]
624,565368094542274560,[]
625,572329039320363008,[]
626,575984855470608385,[]
627,395011348762865665,[]
628,572332032862236672,['79459832', '2459169938']
629,563491040695296000,['1084217197', '96881633', '628773508']
630,564586797942861825,[]
631,563321214232297472,[]
632,561005336384266240,[]
633,573693983798353922,['308222864', '7105242', '227850840', '1526678851', '162357153', '35416970', '1084217197', '21496683', '30501891', '2661682980']
634,574457464692678656,[]
635,563232127622201345,['2898210073']
636,572332015267131392,[]
637,572335882390224896,['1955720384', '1913262020', '233294351']
638,575957900943724544,[]
639,563379886283161600,[]
640,575596679488933888,[]
641,482357624956915712,[]
642,575948420675866624,[]
643,566667987261095936,[]
644,576624317145882626,['34969160', '96881633', '12959322', '656233']
645,430474658324819968,[]
646,502827110302748673,['21094419']
647,569720771863564288,[]
648,563880090732216320,[]
649,487801852776308736,[]
650,573246882501148672,[]
651,509470482564149249,['65696030', '1538017915']
652,576495938375585792,['1232706212']
653,575597953148026880,[]
654,575954621480337408,[]
655,496425513045327873,['192511759']
656,571425513085874176,[]
657,575957601281708032,[]
658,575955038247358464,[]
659,499028763993473024,[]
660,439146276568195072,[]
661,562768823150190593,[]
662,569224541366394881,['2661682980', '2895244932']
663,569617240733011969,['2898210073', '92144966', '1084217197', '118983890', '186535932']
664,572329943482310656,[]
665,572332902421164032,[]
666,546017682915487745,[]
667,572365057113239552,[]
668,428647232976338944,[]
669,565922803669798912,[]
670,564697770389303297,['2661682980', '1084217197', '1266663132', '1866263196']
671,395010156632633344,[]
672,471668551967707136,[]
673,574406292736888832,['545697966', '8057892', '1084217197']
674,567840000244498432,['16016841', '283728534', '1132672532', '17757205', '8057892', '14333167', '14577628', '1634323723', '2821030540', '709433', '873780536', '2937792481', '243866714', '138343066', '22389244', '489762222', '405308128', '21465838']
675,575597364523700224,[]
676,575966546633199616,[]
677,569358377874296832,[]
678,565511543853711360,[]
679,572346332649660416,[]
680,570746570196574209,[]
681,574386379741749248,[]
682,563594363666579456,[]
683,575964487813070848,[]
684,415244982597861376,[]
685,573578614706327552,[]
686,572331470871650304,[]
687,416069530008289281,['1136041518', '1096610376']
688,575597481502896128,['1659194244']
689,575597809224699904,['33803412']
690,522387114496110594,[]
691,572350607396192256,[]
692,488801847730511873,['130950358']
693,575596043548545024,[]
694,562877787045101568,[]
695,569387677000331265,['2822712590']
696,575596814981713921,[]
697,573614093141024769,[]
698,575596358800904193,[]
699,565327689557745666,[]
700,571505156325392384,[]
701,575805041665245184,[]
702,575709025536380929,[]
703,569900307574079489,[]
704,566641356425396225,['1526678851', '376889399', '1084217197', '22336063', '2661682980']
705,531991832742617089,[]
706,572328853688864768,[]
707,575595495529189378,[]
708,570390526995750912,[]
709,575960832875483137,[]
710,572335501765574656,[]
711,575960024159100928,[]
712,527604543723667456,[]
713,575608621209272320,[]
714,571169798391861250,[]
715,510253619061735424,[]
716,575611339982422016,[]
717,572331907016355840,[]
718,575983929632497664,[]
719,572334903481671680,[]
720,575731154373885952,[]
721,575635292935221249,[]
722,471267171738202112,['956522738', '381921173', '2313757903', '1978604378', '787844', '243046720', '412094121', '1706496242', '627423', '104065440', '749003']
723,566979937148891136,[]
724,562738902055022594,[]
725,576197630734131200,['2898210073', '1084217197']
726,575598103190884352,[]
727,575609232956919809,[]
728,575954177802670082,[]
729,572335279337435136,[]
730,572327776943927296,['2650794800']
731,548557940886491136,[]
732,575604102236786688,['13005572']
733,527217177964052480,[]
734,572329051358040064,[]
735,575610848246296576,[]
736,440906644814172160,[]
737,575596175560216576,[]
738,563035498986631169,[]
739,559740927879950336,[]
740,569044965075980288,['2661682980', '1232706212']
741,572350144722550784,[]
742,488065847051563008,[]
743,573507900557033472,[]
744,410204801163460608,[]
745,575958884579352576,[]
746,557043210149576705,[]
747,565361801387606017,['1232706212']
748,572335500205244416,[]
749,572337046909423617,['3019474338', '2322065402']
750,569365632338288640,[]
751,572328892419080193,[]
752,575989461856575488,[]
753,563588373064208385,[]
754,568915358691627008,[]
755,575629298763218944,[]
756,575611683839721472,[]
757,576552894570176513,['26559222', '636689398', '25599299', '23046474', '510782248']
758,387256194965852160,['12388532']
759,576002469404127232,[]
760,572331115530203138,['2650794800']
761,572333734348791808,[]
762,575957856752541696,[]
763,565662609819860992,[]
764,576537703744835584,['414360125', '52596781', '2835907316', '2226281376', '1289570700', '2832241075', '2661682980', '229556037', '25599299', '56464362']
765,563757692867457024,[]
766,572338547002253312,['545159350']
767,575595682163097600,[]
768,567090838153347072,[]
769,574066620311728128,[]
770,573607534042349568,['1526678851']
771,575966701407244288,[]
772,575955174818185216,[]
773,572339928408965120,[]
774,576210130632454144,[]
775,595166563516329985,[]
776,396282874359341057,['155875159', '314498820', '251356662', '1371014682', '200770772', '407977368']
777,572971855679660032,['175828541']
778,535998828336664576,[]
779,575730981597937664,['510782248']
780,563308597476859905,[]
781,470382506827464705,['25178951', '2383119960']
782,487026072349704192,['139358992']
783,572329586765144065,[]
784,575954602371125248,[]
785,564682144606216192,[]
786,568489526764675074,[]
787,569742099442069504,['22379014', '66906303', '8836192', '40015387', '1084217197', '2661682980']
788,563449955486953472,[]
789,562352842460393472,[]
790,514895730733887488,['2745734022']
791,540890166488203264,[]
792,460819269731622913,[]
793,575596341469970433,[]
794,572338568133132292,[]
795,570835371207962624,[]
796,575952681883209728,[]
797,570418770373513216,[]
798,567066162135982080,[]
799,410574723026661376,[]
800,573591455106621441,[]
801,575961895246688256,[]
802,573770465635753984,[]
803,572334399523438592,[]
804,575951246986649600,[]
805,511610266724073472,[]
806,575642585034719233,[]
807,575957363313618945,[]
808,396281586770903040,['107760274']
809,572342982197706752,[]
810,571357235101609985,['14718162', '611933904', '1370266518', '21465838']
811,569722190456713216,[]
812,507728356386025472,[]
813,576707321025286144,[]
814,575949660575014913,[]
815,548935878257569792,[]
816,566638139083476993,[]
817,574717605845532672,[]
818,572328372476375041,[]
819,573773867593805824,[]
820,568807454902890496,['1084217197', '2661682980']
821,567512874088550401,[]
822,426106690702807041,['14912440']
823,421474688607346688,[]
824,576494223807000577,[]
825,571714433996570625,[]
826,537647931432521728,[]
827,565981659359494144,[]
828,572326878767263744,[]
829,500116676214816768,[]
830,440554739843870720,[]
831,562780498909745153,[]
832,552503743229722626,[]
833,567090657311735810,['2661682980']
834,572335641574305792,[]
835,565103225213177856,[]
836,568595763258744832,['66625087', '1096610376']
837,575954251169411072,[]
838,564977273800257537,[]
839,572333550906707969,[]
840,572330765184192514,[]
841,558028990741774336,[]
842,563862830336585728,['71203770', '1084217197', '14989175', '2254072849', '404493171', '92157633']
843,538063590528258048,[]
844,569552260427968512,[]
845,572330253248421888,[]
846,575964585724809217,['1849850612', '198773386']
847,570195137994731520,[]
848,476809882524336128,['16805029', '184889011', '179173599', '464895722', '24977216']
849,563379907418267649,[]
850,573555193855389696,[]
851,575816367191953409,['81036364']
852,575165239509020674,['523431117', '23301743']
853,572332474455351296,[]
854,572877958441930753,[]
855,501140580685340672,['12388532']
856,572336277011374080,[]
857,576018265866006528,[]
858,575596721885048832,['77182888']
859,568317293689593856,['633538764']
860,462635748710035456,[]
861,494166220850335744,[]
862,575774275715489792,[]
863,568444627973332992,[]
864,569900504072921088,[]
865,565982888278392833,['1266663132', '1084217197', '2898210073', '124786455', '17047955', '2661682980']
866,575596397409406978,[]
867,572331384477360128,[]
868,575949263571570689,[]
869,575601283777822721,[]
870,553578512938852352,[]
871,574364992373293056,[]
872,565646715064438785,[]
873,573556915826860033,[]
874,575609228498366464,[]
875,568595689162166273,[]
876,576517274254749696,[]
877,573506616374382592,['23046474']
878,572339924571013120,[]
879,537027926060191744,[]
880,573190685056233472,[]
881,563568235023720448,[]
882,576180808504848384,[]
883,469985930405621760,[]
884,557043719765905409,[]
885,571393408389873664,['314351322', '50187291', '2888479713', '17633159', '32176228', '15802031', '3047949916', '115265409', '17541848', '612693490', '284535677', '356447127']
886,571035328384884736,[]
887,563864712467587072,['1084217197', '20066020', '118869837', '404493171']
888,564055573176803330,[]
889,563589107905884161,[]
890,565765158031859712,[]
891,572335342268751873,[]
892,572329408721100800,[]
893,504336612827103234,['186952654']
894,420633145281507330,[]
895,575631917866856449,[]
896,569753980227551233,['395452389', '1272409548', '15142804', '25549372', '40015387', '510859091', '2226281376', '92157633', '21638615', '18125825', '42390043', '300972481', '1084217197']
897,566383399565156352,[]
898,572340845652807680,[]
899,575596658932715520,[]
900,572332235619086336,[]
901,575973011527856128,[]
902,573263775274385408,[]
903,575430572144644096,[]
904,575596751224078336,[]
